Id,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,Ss,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstacy,Heroin,Ketamine,Legalh,Lsd,Meth,Mushrooms,Nicotine,Vsa
1187,18-24,0,"Some college or university, no certificate or degree",USA,White,0.82684902293302,-0.3004573879283393,0.5867306980766432,-0.9192845623046153,-0.900600351361439,0.915018975040276,0.7969941428269786,4,4,0,3,6,4,4,0,0,3,3,0,5,0,5,0,6,3
1188,18-24,0,"Some college or university, no certificate or degree",Other,White,-1.0551963000940674,0.640840686349351,0.2955933114863293,0.5921650128587294,-0.7829794752183343,1.9426449280417288,0.4193122694051331,6,0,0,2,4,5,6,0,0,3,0,0,4,0,0,3,5,0
1189,25-34,1,University degree,UK,White,1.2365672944318482,-0.3004573879283393,0.8877591040782448,0.43985794944047424,-0.006356972463632867,0.1937741107892311,0.08554037637589663,4,0,2,0,6,3,6,0,0,0,0,0,2,0,0,0,2,1
1190,55-64,1,Doctorate degree,USA,White,-0.34885077562865574,0.4786731653874694,0.44869825865780233,-0.45426171917019537,-0.006356972463632867,-0.23554703870612545,0.08554037637589663,6,1,2,2,6,6,6,2,1,2,1,1,4,2,0,3,6,0
1191,18-24,0,"Some college or university, no certificate or degree",Canada,White,-1.1966677646801562,1.4600264768684657,0.44869825865780233,-0.6077920519588935,-0.006356972463632867,1.3456810983554328,0.4193122694051331,5,5,0,0,6,6,4,6,0,5,0,0,3,0,0,3,6,0
1192,18-24,0,Masters degree,USA,White,-2.2226314082235437,0.32395078120035065,0.7273036734457946,1.823696464951144,0.9418861747248215,-0.753225791296744,-0.5431683478463336,4,0,0,0,6,4,4,2,0,3,0,0,2,3,0,0,2,0
1193,18-24,1,"Some college or university, no certificate or degree",USA,White,0.6305501029100478,0.640840686349351,0.44869825865780233,0.13187481843618676,-2.5785018375685187,1.9426449280417288,1.2736628734893594,3,6,2,0,6,0,6,0,0,0,0,5,5,0,2,0,5,0
1194,18-24,0,Left school at 18 years,Canada,White,1.606444749144182,-1.5121784827136195,0.44869825865780233,0.43985794944047424,-1.1401015508494903,1.9426449280417288,1.2736628734893594,6,6,2,4,5,6,5,3,2,3,0,3,0,0,0,3,6,0
1195,18-24,0,"Some college or university, no certificate or degree",USA,White,-2.7621103284111985,1.1187241488448052,1.0677957406518224,1.615560189609726,-0.528314643691725,0.1937741107892311,0.4193122694051331,4,3,0,0,5,4,5,0,0,3,0,0,3,3,0,0,4,0
1196,35-44,0,University degree,USA,White,0.31318599031358146,0.16912805824268257,0.7273036734457946,-1.0780488837111097,0.41717239060141975,0.5469007087892307,1.2736628734893594,4,2,0,4,6,0,6,0,0,0,0,0,0,0,0,0,2,0
1197,18-24,0,"Some college or university, no certificate or degree",USA,White,0.9123109309052565,-0.4405905148775806,-0.018368732080488795,-0.45426171917019537,-1.6443499439466294,0.915018975040276,0.4193122694051331,4,3,0,4,6,2,6,0,0,4,0,0,4,2,0,4,4,0
1198,18-24,0,"Some college or university, no certificate or degree",USA,White,0.5220372219869126,-0.3004573879283393,-0.5847475826945501,-0.7628364312634675,-0.528314643691725,-0.23554703870612545,0.7969941428269786,5,3,0,0,6,6,4,3,0,3,0,0,3,0,0,3,4,0
1199,25-34,0,University degree,Canada,White,-0.9229211819525353,-0.3004573879283393,-0.17753883227167516,-1.9309483852571023,-0.27637585837429446,0.5469007087892307,-1.6044905281465378,0,6,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0
1200,25-34,0,Left school at 16 years,USA,White,-0.34885077562865574,-2.4564465845995715,-0.7192654466880604,-0.0171735355935936,0.26041471134491845,-1.4536436559090193,-0.8757259965584026,4,0,0,3,6,6,3,2,0,2,0,0,0,0,4,3,6,0
1201,18-24,0,"Some college or university, no certificate or degree",USA,White,2.130546336224653,-2.7366225336045598,-1.2798502686723625,0.2887641285945435,-1.9256939482998359,0.5469007087892307,1.2736628734893594,3,0,0,0,6,5,4,0,0,0,0,0,6,0,0,3,6,0
1202,25-34,1,University degree,Other,White,0.1360611520933125,-1.6380434364907415,0.44869825865780233,0.9442460019876703,-1.6443499439466294,-0.23554703870612545,-0.8757259965584026,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1203,18-24,0,"Some college or university, no certificate or degree",USA,White,0.31318599031358146,0.9666306404460798,1.8939519234181763,-0.7628364312634675,-0.653672680399117,1.3456810983554328,1.9970515199809755,4,5,5,5,4,6,5,4,0,5,6,0,5,3,5,5,4,0
1204,18-24,0,"Some college or university, no certificate or degree",USA,White,-0.6796988558878381,0.8088479237572055,0.2955933114863293,-1.0780488837111097,-0.7829794752183343,-0.23554703870612545,0.7969941428269786,6,0,0,0,6,6,4,0,0,2,0,5,2,5,2,3,2,0
1205,18-24,0,Left school at 18 years,USA,Mixed-White/Asian,0.4171708226605297,0.4786731653874694,-0.31809172435268174,-1.346325894166596,-0.27637585837429446,0.5469007087892307,1.2736628734893594,4,3,0,5,6,6,0,3,3,3,4,3,3,3,4,3,6,3
1206,25-34,0,"Some college or university, no certificate or degree",USA,White,0.82684902293302,-1.380162762301822,0.44869825865780233,-1.0780488837111097,-1.1401015508494903,0.1937741107892311,0.7969941428269786,3,2,0,4,6,6,5,3,0,2,0,0,2,2,4,2,6,2
1207,18-24,1,Left school at 18 years,UK,White,-1.0551963000940674,-0.5765094134637486,-0.018368732080488795,-2.0838871369568155,-1.3877909111937887,1.3456810983554328,0.4193122694051331,4,0,0,0,4,5,6,0,0,0,0,0,2,0,0,0,6,2
1208,45-54,0,University degree,UK,White,-0.4683231369552169,1.5911291144682642,1.442298856330978,1.4544395706454112,1.3093311459275008,-0.23554703870612545,-0.22125868776173244,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1209,18-24,0,Professional certificate/ diploma,USA,Other,0.1360611520933125,0.0042212888448033845,0.7273036734457946,-2.2242222034217205,1.4654674470039688,0.915018975040276,1.9970515199809755,6,0,2,3,6,6,4,3,3,0,5,0,3,5,0,4,0,0
1210,18-24,0,"Some college or university, no certificate or degree",Canada,Mixed-White/Black,-1.553782533803857,-0.9501107917272493,0.5867306980766432,-1.0780488837111097,-0.40640425366064753,0.5469007087892307,0.4193122694051331,3,3,0,0,3,3,4,0,2,3,0,4,4,3,0,3,3,0
1211,45-54,0,University degree,Australia,White,-1.0551963000940674,0.640840686349351,-0.4526296716343368,-1.0780488837111097,0.7602934127244029,0.915018975040276,0.7969941428269786,4,5,2,5,6,3,4,3,0,5,0,0,1,3,0,0,0,0
1212,18-24,0,"Some college or university, no certificate or degree",Canada,White,-1.4418736164485815,1.1187241488448052,0.5867306980766432,-0.6077920519588935,-0.7829794752183343,0.915018975040276,0.4193122694051331,4,0,0,0,6,6,4,0,0,0,0,0,5,0,0,5,2,0
1213,18-24,0,"Some college or university, no certificate or degree",Other,White,-0.24717003879613886,-1.0948795698758713,0.2955933114863293,-0.45426171917019537,-1.0164472930228352,-1.4536436559090193,0.7969941428269786,4,0,0,0,3,3,5,0,0,0,0,0,3,4,0,0,3,0
1214,18-24,1,"Some college or university, no certificate or degree",Canada,White,0.9123109309052565,0.16912805824268257,0.5867306980766432,-0.1551222241063227,-2.0492980949829396,-1.4536436559090193,0.4193122694051331,5,6,0,0,4,3,5,3,0,5,0,0,2,0,0,0,5,2
1215,18-24,0,"Some college or university, no certificate or degree",Australia,White,-0.24717003879613886,0.16912805824268257,0.5867306980766432,-0.45426171917019537,-0.006356972463632867,0.1937741107892311,0.7969941428269786,4,5,3,5,6,6,6,0,2,5,0,2,5,4,0,5,4,5
1216,35-44,1,Professional certificate/ diploma,UK,White,0.736518460960724,0.4786731653874694,-1.4291795576726232,-0.9192845623046153,0.12389191185434495,1.3456810983554328,0.7969941428269786,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,3,0
1217,25-34,0,Professional certificate/ diploma,USA,White,1.2365672944318482,-0.5765094134637486,0.8877591040782448,-0.0171735355935936,-0.900600351361439,0.915018975040276,0.7969941428269786,6,6,0,4,6,6,6,2,0,2,2,0,4,5,4,3,6,0
1218,18-24,0,Professional certificate/ diploma,Canada,White,-0.14932612188547958,1.4600264768684657,1.442298856330978,0.13187481843618676,-1.3877909111937887,0.5469007087892307,0.7969941428269786,4,5,0,0,6,6,5,0,0,4,0,0,5,3,0,3,0,0
1219,18-24,0,"Some college or university, no certificate or degree",USA,White,0.4171708226605297,0.640840686349351,-0.31809172435268174,-0.9192845623046153,-0.006356972463632867,0.1937741107892311,0.7969941428269786,4,5,3,2,4,4,6,2,0,5,0,0,4,3,0,3,3,0
1220,25-34,1,Masters degree,USA,White,0.31318599031358146,1.2913469696979305,-0.17753883227167516,-0.7628364312634675,-1.0164472930228352,0.1937741107892311,-0.5431683478463336,4,4,0,4,4,4,6,5,0,3,0,3,0,2,5,5,2,0
1221,18-24,1,"Some college or university, no certificate or degree",Other,White,-1.3308863372990785,0.16912805824268257,0.7273036734457946,-1.215215481970605,-1.5214673977306608,-0.753225791296744,0.7969941428269786,5,0,0,5,6,3,4,0,0,0,0,6,0,5,0,5,3,0
1222,18-24,1,Professional certificate/ diploma,USA,White,1.0227672663057819,0.9666306404460798,0.2955933114863293,-1.6250809086557938,-0.900600351361439,0.915018975040276,0.4193122694051331,5,3,0,6,5,4,4,3,0,3,2,0,3,0,6,2,6,2
1223,18-24,1,Left school at 18 years,USA,White,1.0227672663057819,-0.3004573879283393,0.14301052980661966,-1.4833521172524338,-0.653672680399117,0.915018975040276,1.2736628734893594,6,3,0,3,4,6,4,5,0,6,0,0,6,5,0,3,6,3
1224,18-24,0,"Some college or university, no certificate or degree",USA,White,-0.24717003879613886,0.640840686349351,0.2955933114863293,-0.45426171917019537,-0.006356972463632867,1.3456810983554328,1.2736628734893594,4,3,0,4,6,6,6,3,3,3,0,3,3,3,4,3,6,0
1225,25-34,0,Doctorate degree,USA,White,-0.4683231369552169,-2.3303608855272406,-2.2189046557444074,-0.1551222241063227,-0.14277954966710424,-0.23554703870612545,-1.2228441989199232,4,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1226,18-24,1,"Some college or university, no certificate or degree",USA,White,0.9123109309052565,-0.3004573879283393,-0.018368732080488795,-0.0171735355935936,-0.40640425366064753,-0.23554703870612545,-0.22125868776173244,4,2,0,0,4,3,4,0,0,3,0,0,4,0,5,3,0,0
1227,18-24,0,University degree,USA,White,0.6305501029100478,1.4600264768684657,0.5867306980766432,0.13187481843618676,0.9418861747248215,0.1937741107892311,1.9970515199809755,6,4,0,5,6,4,3,5,0,3,0,0,3,0,0,3,6,2
1228,25-34,1,University degree,USA,White,0.5220372219869126,0.640840686349351,1.246486796919702,-0.1551222241063227,-1.3877909111937887,0.5469007087892307,-0.22125868776173244,4,3,0,3,6,6,5,2,2,2,0,2,2,2,2,2,3,0
1229,35-44,0,Left school at 16 years,USA,White,1.134586023401797,-0.5765094134637486,0.14301052980661966,0.5921650128587294,-1.5214673977306608,-1.4536436559090193,-0.22125868776173244,2,2,0,2,3,3,6,2,2,3,1,0,2,1,0,1,6,1
1230,18-24,0,"Some college or university, no certificate or degree",USA,Mixed-White/Black,-1.0551963000940674,1.9463183283359566,1.246486796919702,0.13187481843618676,0.586497944660533,0.5469007087892307,0.4193122694051331,3,0,0,0,3,4,5,0,0,0,0,0,3,0,0,0,3,0
1231,18-24,1,Left school at 18 years,USA,White,0.1360611520933125,0.16912805824268257,1.0677957406518224,-0.45426171917019537,-0.14277954966710424,0.1937741107892311,0.08554037637589663,6,3,0,2,5,6,4,3,3,3,0,3,3,3,2,3,3,0
1232,18-24,1,University degree,Other,Other,1.0227672663057819,-1.2350528323333323,1.0677957406518224,-2.0838871369568155,-0.528314643691725,1.3456810983554328,1.2736628734893594,6,2,0,2,4,6,5,3,0,3,0,0,0,3,0,0,6,2
1233,18-24,1,"Some college or university, no certificate or degree",Other,White,1.606444749144182,-0.4405905148775806,0.44869825865780233,0.5921650128587294,0.41717239060141975,0.1937741107892311,0.08554037637589663,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
1234,18-24,0,University degree,UK,White,0.736518460960724,-0.4405905148775806,0.5867306980766432,0.5921650128587294,-0.14277954966710424,0.1937741107892311,0.4193122694051331,4,5,5,3,6,5,5,4,0,5,0,4,4,0,4,3,6,0
1235,18-24,0,"Some college or university, no certificate or degree",USA,White,0.04240467833496769,-1.0948795698758713,-0.018368732080488795,0.2887641285945435,0.586497944660533,-1.4536436559090193,-1.6044905281465378,5,2,0,3,2,6,5,3,0,3,0,0,0,3,3,3,3,0
1236,55-64,0,Masters degree,USA,White,0.1360611520933125,0.640840686349351,0.5867306980766432,-0.3023657544747939,0.586497944660533,-0.23554703870612545,-0.8757259965584026,4,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,1,1
1237,45-54,1,Masters degree,UK,White,-1.6948833395463199,0.8088479237572055,1.246486796919702,0.5921650128587294,-0.006356972463632867,-0.23554703870612545,-1.6044905281465378,4,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0
1238,18-24,0,University degree,USA,White,0.04240467833496769,0.8088479237572055,0.8877591040782448,-0.45426171917019537,1.3093311459275008,0.1937741107892311,-0.5431683478463336,5,0,0,5,6,6,4,0,0,0,0,0,0,0,5,0,0,0
1239,25-34,0,Left school at 18 years,USA,White,0.31318599031358146,0.32395078120035065,0.8877591040782448,1.1172082695297971,-0.7829794752183343,0.5469007087892307,0.08554037637589663,4,2,4,2,6,6,4,2,1,3,0,0,5,3,0,2,6,2
1240,18-24,1,University degree,UK,White,-0.052213504855487626,0.16912805824268257,0.44869825865780233,-1.346325894166596,0.41717239060141975,0.5469007087892307,0.7969941428269786,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1241,45-54,1,"Some college or university, no certificate or degree",UK,White,0.4171708226605297,0.0042212888448033845,0.2955933114863293,0.5921650128587294,-0.006356972463632867,0.5469007087892307,-0.5431683478463336,2,1,0,4,6,1,6,0,0,0,0,0,0,1,0,1,6,0
1242,35-44,1,University degree,UK,White,1.0227672663057819,-1.380162762301822,-0.4526296716343368,-0.1551222241063227,-0.900600351361439,-0.23554703870612545,-0.5431683478463336,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1243,25-34,1,University degree,UK,White,-1.3308863372990785,0.8088479237572055,-1.2798502686723625,-1.0780488837111097,-0.14277954966710424,-0.23554703870612545,0.4193122694051331,3,2,1,1,6,1,5,2,0,2,0,0,0,1,0,0,2,1
1244,45-54,1,University degree,UK,White,-0.9229211819525353,-1.9273502136157217,-1.4291795576726232,1.4544395706454112,0.9418861747248215,-1.4536436559090193,-0.5431683478463336,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,1,0,0
1245,25-34,1,University degree,UK,White,0.5220372219869126,0.0042212888448033845,-0.9793841947388138,0.13187481843618676,-1.3877909111937887,-0.753225791296744,-0.5431683478463336,6,3,0,0,6,2,6,0,0,2,0,0,0,0,0,1,6,1
1246,45-54,1,University degree,UK,White,-1.3308863372990785,1.7476977320334912,-0.018368732080488795,0.13187481843618676,2.0499137142402626,-1.4536436559090193,-0.8757259965584026,5,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0
1247,45-54,1,Professional certificate/ diploma,UK,White,-1.3308863372990785,-0.3004573879283393,-2.2189046557444074,1.615560189609726,-1.2602179619414389,-1.4536436559090193,-1.6044905281465378,3,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1248,55-64,0,University degree,UK,White,0.1360611520933125,-0.5765094134637486,-0.8498570278492728,-0.45426171917019537,-1.2602179619414389,0.5469007087892307,0.08554037637589663,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0
1249,45-54,1,Professional certificate/ diploma,UK,White,-0.5814341911006304,-0.3004573879283393,-0.31809172435268174,1.289709304358478,0.586497944660533,-1.4536436559090193,-0.22125868776173244,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1250,45-54,1,Masters degree,UK,White,-0.4683231369552169,-0.154504612287235,1.442298856330978,-0.0171735355935936,0.9418861747248215,1.9426449280417288,0.7969941428269786,4,0,0,3,6,1,6,0,0,0,0,0,0,1,0,1,6,0
1251,35-44,1,Masters degree,UK,White,-0.9229211819525353,-0.154504612287235,0.44869825865780233,-0.45426171917019537,1.1368987009682203,-0.753225791296744,-0.5431683478463336,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1252,45-54,1,Doctorate degree,UK,Mixed-White/Asian,0.736518460960724,-0.154504612287235,1.246486796919702,-0.45426171917019537,0.7602934127244029,0.5469007087892307,0.7969941428269786,6,1,0,3,6,2,5,0,0,0,0,0,0,0,0,0,2,0
1253,35-44,1,Left school at 17 years,UK,White,0.31318599031358146,-1.6380434364907415,-1.9821829383822833,-1.0780488837111097,-1.3877909111937887,-1.4536436559090193,-2.1544290441012417,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1254,35-44,1,University degree,UK,White,-0.34885077562865574,-1.2350528323333323,-1.9821829383822833,0.2887641285945435,-0.27637585837429446,-1.4536436559090193,-1.2228441989199232,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1255,25-34,1,University degree,UK,Other,0.04240467833496769,-0.8079909571211307,-0.31809172435268174,-0.45426171917019537,-0.653672680399117,-0.23554703870612545,-0.22125868776173244,3,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0
1256,45-54,1,University degree,UK,White,1.3751736663347747,-0.6965547185490073,0.2955933114863293,1.4544395706454112,0.12389191185434495,-1.4536436559090193,-0.5431683478463336,6,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1257,35-44,1,University degree,UK,White,-1.0551963000940674,-0.5765094134637486,-0.018368732080488795,-1.346325894166596,0.586497944660533,0.915018975040276,0.4193122694051331,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1258,25-34,1,Masters degree,UK,White,1.493994870233344,-1.2350528323333323,-0.7192654466880604,-0.9192845623046153,-0.006356972463632867,-0.753225791296744,-0.5431683478463336,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
1259,25-34,1,Doctorate degree,UK,White,-0.9229211819525353,0.8088479237572055,-0.5847475826945501,-0.6077920519588935,-0.006356972463632867,-1.4536436559090193,-0.8757259965584026,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1260,45-54,1,Masters degree,UK,White,-0.34885077562865574,-0.8079909571211307,-0.4526296716343368,-1.215215481970605,-0.14277954966710424,1.9426449280417288,0.4193122694051331,3,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1261,45-54,1,University degree,UK,White,-0.6796988558878381,0.32395078120035065,-0.31809172435268174,0.2887641285945435,-0.7829794752183343,0.1937741107892311,0.4193122694051331,4,1,1,1,6,6,5,1,1,3,0,0,0,1,0,1,1,0
1262,25-34,1,"Some college or university, no certificate or degree",UK,White,1.493994870233344,-0.5765094134637486,1.0677957406518224,1.1172082695297971,-0.7829794752183343,1.9426449280417288,0.08554037637589663,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1263,25-34,1,Professional certificate/ diploma,UK,White,0.31318599031358146,0.9666306404460798,-0.9793841947388138,0.13187481843618676,0.586497944660533,0.5469007087892307,0.7969941428269786,6,1,1,0,6,3,4,2,0,1,0,0,0,0,0,0,6,0
1264,45-54,1,University degree,UK,White,0.04240467833496769,-0.154504612287235,-0.7192654466880604,0.2887641285945435,0.586497944660533,-0.753225791296744,-0.22125868776173244,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,1,1,0
1265,25-34,1,Professional certificate/ diploma,UK,White,-0.34885077562865574,-0.8079909571211307,-1.1226884972956506,0.5921650128587294,-0.006356972463632867,0.5469007087892307,0.4193122694051331,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1266,35-44,1,Left school at 16 years,UK,White,-0.7931605332637086,0.0042212888448033845,-1.1226884972956506,-0.3023657544747939,0.26041471134491845,0.1937741107892311,-0.22125868776173244,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1267,25-34,1,Masters degree,UK,White,1.8429351091841055,-0.9501107917272493,-0.31809172435268174,-1.7765858282245783,-2.0492980949829396,1.3456810983554328,1.9970515199809755,4,2,2,3,6,2,4,3,0,3,0,4,0,0,0,0,4,0
1268,35-44,1,Professional certificate/ diploma,UK,White,0.1360611520933125,-1.0948795698758713,-0.4526296716343368,0.5921650128587294,0.26041471134491845,-1.4536436559090193,-2.1544290441012417,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1269,35-44,1,University degree,UK,White,0.4171708226605297,0.0042212888448033845,-1.1226884972956506,-1.6250809086557938,-0.006356972463632867,0.1937741107892311,0.4193122694051331,4,2,0,0,4,0,4,2,0,2,0,0,0,0,0,0,0,0
1270,25-34,1,Masters degree,UK,White,-0.052213504855487626,-0.4405905148775806,-0.4526296716343368,1.823696464951144,0.26041471134491845,-1.4536436559090193,-0.5431683478463336,4,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,2,1
1271,25-34,1,Professional certificate/ diploma,UK,White,-1.3308863372990785,-0.154504612287235,-1.1226884972956506,0.9442460019876703,0.12389191185434495,-0.753225791296744,-0.5431683478463336,3,2,2,3,3,3,3,3,0,3,0,0,0,2,0,2,3,0
1272,55-64,1,University degree,UK,White,-0.14932612188547958,-0.154504612287235,0.14301052980661966,0.7631620279696526,-0.528314643691725,0.915018975040276,-1.2228441989199232,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,1,0
1273,35-44,1,"Some college or university, no certificate or degree",Other,White,1.7229418219151513,-0.9501107917272493,-1.8358159343833729,0.7631620279696526,-1.0164472930228352,0.1937741107892311,-2.1544290441012417,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
